date,diet,city,id,name,category,price
2024-06-04T09:42:32Z,Vegetarian,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-04T16:30:46Z,Gluten-free,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-04T22:44:06Z,Vegetarian,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-04T22:51:44Z,Vegan,Munich,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-05T02:01:10Z,Vegetarian,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-05T04:00:55Z,Vegan,Munich,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-05T10:07:16Z,Gluten-free,Hamburg,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-05T14:26:16Z,Vegan,Munich,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-05T16:15:57Z,Vegetarian,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-05T21:14:05Z,Vegetarian,Munich,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-05T23:16:50Z,Vegetarian,Munich,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-05T23:22:39Z,Vegan,Munich,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-06T02:41:38Z,Vegetarian,Berlin,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-06T04:26:26Z,Vegetarian,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-06T11:27:13Z,Vegetarian,Munich,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-06T14:36:22Z,Vegan,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-06T14:38:28Z,Vegetarian,Hamburg,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-07T05:39:00Z,Vegetarian,Berlin,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-07T08:54:47Z,Vegetarian,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-07T11:45:21Z,Vegetarian,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-07T11:57:04Z,Vegetarian,Hamburg,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-07T14:39:27Z,Meat,Munich,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-07T15:56:23Z,Vegetarian,Berlin,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-07T19:52:51Z,Vegetarian,Hamburg,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-07T20:45:28Z,Gluten-free,Berlin,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-08T17:45:04Z,Vegetarian,Berlin,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-08T20:49:21Z,Meat,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-09T08:25:31Z,Gluten-free,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-09T19:48:30Z,Meat,Munich,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-09T20:29:11Z,Meat,Munich,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-10T05:07:51Z,Gluten-free,Berlin,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-10T17:09:06Z,Vegetarian,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-10T19:56:11Z,Vegan,Berlin,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-10T20:28:03Z,Vegetarian,Berlin,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-10T22:38:40Z,Gluten-free,Hamburg,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-11T00:38:58Z,Vegetarian,Hamburg,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-11T05:25:43Z,Gluten-free,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-11T06:45:38Z,Vegan,Munich,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-11T10:14:04Z,Vegetarian,Munich,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-11T12:56:25Z,Vegan,Munich,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-11T14:48:09Z,Gluten-free,Berlin,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-11T20:23:01Z,Vegan,Hamburg,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-11T21:09:49Z,Gluten-free,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-11T23:25:54Z,Gluten-free,Hamburg,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-12T02:15:07Z,Vegetarian,Munich,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-12T07:24:19Z,Vegan,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-12T08:42:36Z,Meat,Munich,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-12T12:17:38Z,Vegetarian,Hamburg,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-12T14:25:51Z,Meat,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-12T18:55:36Z,Vegan,Munich,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-12T22:01:58Z,Vegetarian,Munich,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-12T22:13:54Z,Gluten-free,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-12T23:17:15Z,Vegetarian,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-13T00:53:48Z,Gluten-free,Hamburg,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-13T06:19:05Z,Meat,Hamburg,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-13T09:18:23Z,Gluten-free,Munich,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-13T10:59:28Z,Vegetarian,Berlin,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-13T12:26:50Z,Vegetarian,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-13T14:10:38Z,Vegetarian,Berlin,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-14T07:17:13Z,Gluten-free,Hamburg,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-14T08:57:20Z,Gluten-free,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-14T09:36:49Z,Meat,Munich,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-14T10:49:32Z,Vegan,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-14T11:47:11Z,Gluten-free,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-14T15:00:53Z,Vegan,Berlin,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-14T15:15:55Z,Vegan,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-14T21:42:29Z,Vegetarian,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-14T22:05:41Z,Gluten-free,Hamburg,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-14T23:01:53Z,Vegetarian,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-15T01:43:09Z,Vegan,Berlin,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-15T06:54:15Z,Vegetarian,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-15T16:14:00Z,Vegan,Munich,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-15T19:06:11Z,Vegetarian,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-15T21:14:09Z,Vegetarian,Hamburg,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-15T21:16:53Z,Gluten-free,Munich,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-16T00:26:01Z,Meat,Hamburg,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-16T05:44:28Z,Vegan,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-17T07:10:37Z,Gluten-free,Hamburg,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-17T11:47:36Z,Vegan,Berlin,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-17T19:42:03Z,Gluten-free,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-17T20:45:40Z,Vegetarian,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-18T08:56:40Z,Vegetarian,Munich,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-18T10:35:15Z,Vegetarian,Munich,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-18T10:37:17Z,Vegetarian,Munich,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-18T15:28:23Z,Vegetarian,Munich,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-18T15:39:53Z,Vegetarian,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-18T16:27:19Z,Meat,Munich,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-18T22:39:26Z,Vegetarian,Hamburg,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-19T02:18:19Z,Vegan,Munich,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-19T03:17:37Z,Vegetarian,Hamburg,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-19T07:24:11Z,Vegetarian,Berlin,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-19T10:23:18Z,Vegetarian,Berlin,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-19T15:26:43Z,Gluten-free,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-19T15:54:15Z,Meat,Berlin,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-19T16:21:44Z,Vegetarian,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-19T18:35:01Z,Vegetarian,Berlin,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-19T22:14:48Z,Vegetarian,Munich,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-20T00:52:52Z,Gluten-free,Hamburg,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-20T03:01:13Z,Vegetarian,Hamburg,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-20T03:10:12Z,Vegetarian,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-20T05:47:45Z,Vegetarian,Munich,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-20T06:00:25Z,Vegetarian,Munich,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-20T06:51:53Z,Vegan,Munich,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-20T07:12:00Z,Vegetarian,Munich,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-20T08:38:30Z,Gluten-free,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-20T23:00:38Z,Meat,Munich,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-21T00:01:36Z,Vegan,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-21T01:09:57Z,Vegetarian,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-21T01:41:14Z,Vegetarian,Berlin,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-21T05:57:26Z,Gluten-free,Munich,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-21T22:50:13Z,Gluten-free,Berlin,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-22T01:49:48Z,Gluten-free,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-22T05:58:04Z,Gluten-free,Munich,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-22T06:32:10Z,Vegetarian,Hamburg,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-22T08:56:58Z,Meat,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-22T09:40:37Z,Vegan,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-22T11:03:10Z,Meat,Munich,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-22T14:37:22Z,Vegetarian,Berlin,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-06-23T07:26:53Z,Vegetarian,Hamburg,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-23T11:12:17Z,Vegetarian,Munich,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-23T16:23:00Z,Vegetarian,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-23T18:28:37Z,Vegan,Munich,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-24T12:06:28Z,Vegetarian,Munich,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-24T16:51:06Z,Meat,Munich,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-24T21:13:43Z,Meat,Hamburg,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-25T00:22:55Z,Gluten-free,Berlin,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-25T02:10:48Z,Vegetarian,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-25T03:38:00Z,Vegetarian,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-25T04:45:39Z,Gluten-free,Hamburg,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-25T07:36:34Z,Vegan,Berlin,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-25T08:51:18Z,Vegetarian,Munich,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-25T14:48:32Z,Gluten-free,Hamburg,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-25T17:23:57Z,Gluten-free,Hamburg,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-25T18:05:21Z,Vegan,Hamburg,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-25T19:45:12Z,Vegetarian,Munich,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-26T10:26:45Z,Vegan,Berlin,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-26T17:30:54Z,Vegan,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-27T02:56:47Z,Gluten-free,Munich,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-27T08:58:47Z,Vegetarian,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-27T10:35:14Z,Vegetarian,Hamburg,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-27T11:58:27Z,Vegan,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-06-27T16:56:54Z,Gluten-free,Munich,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-27T18:30:58Z,Vegetarian,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-27T20:03:46Z,Gluten-free,Berlin,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-27T20:28:02Z,Vegan,Munich,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-28T06:56:09Z,Gluten-free,Berlin,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-06-28T09:34:45Z,Gluten-free,Hamburg,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-06-28T11:04:04Z,Vegan,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-29T01:58:20Z,Vegetarian,Berlin,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-06-29T04:58:49Z,Vegan,Berlin,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
2024-06-29T10:41:53Z,Vegan,Munich,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-06-29T15:52:51Z,Vegetarian,Hamburg,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-29T20:24:01Z,Meat,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-30T04:10:24Z,Vegetarian,Hamburg,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-30T11:30:26Z,Gluten-free,Hamburg,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-06-30T15:24:26Z,Vegetarian,Berlin,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-06-30T18:30:29Z,Vegan,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-06-30T22:50:06Z,Vegetarian,Berlin,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-07-01T00:43:40Z,Vegetarian,Hamburg,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-07-01T03:16:39Z,Gluten-free,Berlin,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-07-01T09:41:56Z,Vegan,Munich,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-07-01T11:30:47Z,Vegetarian,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-07-01T18:06:38Z,Vegetarian,Hamburg,e284b559-6f65-1288-48f5-6353141553ee,Chicken Tikka Masala,Vegan,9.28
2024-07-01T23:14:51Z,Vegetarian,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-07-02T01:08:10Z,Gluten-free,Hamburg,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-07-02T08:22:03Z,Vegetarian,Munich,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-07-02T12:13:47Z,Vegetarian,Berlin,cc6adc74-fe56-840c-9cd0-015948f2e774,Baked Ziti,"Cuisine Type (e.g. Italian, Mexican, Chinese)",4.23
2024-07-03T09:30:29Z,Gluten-free,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-07-03T20:56:07Z,Vegan,Hamburg,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-07-03T21:22:48Z,Meat,Hamburg,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-07-04T03:00:26Z,Vegetarian,Berlin,eb62fde4-4f43-c7f6-d323-0d0e4131ac17,Shrimp Pad Thai,Vegetarian,7.3
2024-07-04T05:26:22Z,Vegetarian,Berlin,0eca4f84-43ab-656e-d14b-1fbd6acc525f,Grilled Salmon,Gluten-Free,11.51
2024-07-04T07:52:46Z,Vegetarian,Hamburg,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-07-04T07:58:36Z,Vegetarian,Munich,fda8cf0b-a9ae-e2d8-ea5d-e421b37e1bc1,Spaghetti Carbonara,Snack,4.74
2024-07-04T10:02:45Z,Vegetarian,Hamburg,bae94eab-79e9-7e69-0699-f7b7263ff8b0,Beef Stroganoff,Dessert,5.6
2024-07-04T11:27:19Z,Gluten-free,Berlin,493fa57d-3850-8773-442c-2b7afad83933,Caesar Salad,Side Dish,7.61
2024-07-04T11:28:49Z,Meat,Munich,b5843967-cf48-5bf0-a5c9-170a1933e7a8,Fish Tacos,Main Course,11.71
2024-07-04T15:07:08Z,Vegetarian,Berlin,5d0378fb-45ae-f69a-0c59-80668c414007,Quiche Lorraine,"Cuisine Type (e.g. Italian, Mexican, Chinese)",9.53
2024-07-04T17:31:42Z,Vegetarian,Munich,e5c05c25-c9b9-301d-f09b-e9c589403728,Stuffed Bell Peppers,Appetizer,8.84
